code,tradeStatus,code_name,date,codenumber
sh.600215,1,派斯林,2023-09-21,600215
sh.600216,1,浙江医药,2023-09-21,600216
sh.600217,1,中再资环,2023-09-21,600217
sh.600218,1,全柴动力,2023-09-21,600218
sh.600219,1,南山铝业,2023-09-21,600219
sh.600220,1,江苏阳光,2023-09-21,600220
sh.600221,1,海航控股,2023-09-21,600221
sh.600222,1,太龙药业,2023-09-21,600222
sh.600223,1,鲁商发展,2023-09-21,600223
sh.600225,1,卓朗科技,2023-09-21,600225
sh.600226,1,ST瀚叶,2023-09-21,600226
sh.600227,1,圣济堂,2023-09-21,600227
sh.600228,1,返利科技,2023-09-21,600228
sh.600229,1,城市传媒,2023-09-21,600229
sh.600230,1,沧州大化,2023-09-21,600230
sh.600231,1,凌钢股份,2023-09-21,600231
sh.600232,1,金鹰股份,2023-09-21,600232
sh.600233,1,圆通速递,2023-09-21,600233
sh.600234,1,科新发展,2023-09-21,600234
sh.600235,1,民丰特纸,2023-09-21,600235
sh.600236,1,桂冠电力,2023-09-21,600236
sh.600237,1,铜峰电子,2023-09-21,600237
sh.600238,1,海南椰岛,2023-09-21,600238
sh.600239,1,ST云城,2023-09-21,600239
sh.600241,1,ST时万,2023-09-21,600241
sh.600243,1,青海华鼎,2023-09-21,600243
sh.600246,1,万通发展,2023-09-21,600246
sh.600248,1,陕西建工,2023-09-21,600248
sh.600249,1,两面针,2023-09-21,600249
sh.600250,1,南纺股份,2023-09-21,600250
sh.600251,1,冠农股份,2023-09-21,600251
sh.600252,1,中恒集团,2023-09-21,600252
sh.600255,1,鑫科材料,2023-09-21,600255
sh.600256,1,广汇能源,2023-09-21,600256
sh.600257,1,大湖股份,2023-09-21,600257
sh.600258,1,首旅酒店,2023-09-21,600258
sh.600259,1,广晟有色,2023-09-21,600259
sh.600261,1,阳光照明,2023-09-21,600261
sh.600262,1,北方股份,2023-09-21,600262
sh.600265,1,ST景谷,2023-09-21,600265
sh.600266,1,城建发展,2023-09-21,600266
sh.600267,1,海正药业,2023-09-21,600267
sh.600268,1,国电南自,2023-09-21,600268
sh.600269,1,赣粤高速,2023-09-21,600269
sh.600271,1,航天信息,2023-09-21,600271
sh.600272,1,开开实业,2023-09-21,600272
sh.600273,1,嘉化能源,2023-09-21,600273
sh.600276,1,恒瑞医药,2023-09-21,600276
sh.600277,1,亿利洁能,2023-09-21,600277
sh.600278,1,东方创业,2023-09-21,600278
sh.600279,1,重庆港,2023-09-21,600279
sh.600280,1,中央商场,2023-09-21,600280
sh.600281,1,华阳新材,2023-09-21,600281
sh.600282,1,南钢股份,2023-09-21,600282
sh.600283,1,钱江水利,2023-09-21,600283
sh.600284,1,浦东建设,2023-09-21,600284
sh.600285,1,羚锐制药,2023-09-21,600285
sh.600287,1,江苏舜天,2023-09-21,600287
sh.600288,1,大恒科技,2023-09-21,600288
sh.600289,1,ST信通,2023-09-21,600289
sh.600290,1,ST华仪,2023-09-21,600290
sh.600292,1,远达环保,2023-09-21,600292
sh.600293,1,三峡新材,2023-09-21,600293
sh.600295,1,鄂尔多斯,2023-09-21,600295
sh.600297,1,广汇汽车,2023-09-21,600297
sh.600298,1,安琪酵母,2023-09-21,600298
sh.600299,1,安迪苏,2023-09-21,600299
sh.600300,1,维维股份,2023-09-21,600300
sh.600301,1,南化股份,2023-09-21,600301
sh.600302,1,标准股份,2023-09-21,600302
sh.600303,1,ST曙光,2023-09-21,600303
sh.600305,1,恒顺醋业,2023-09-21,600305
sh.600306,1,ST商城,2023-09-21,600306
sh.600307,1,酒钢宏兴,2023-09-21,600307
sh.600308,1,华泰股份,2023-09-21,600308
sh.600309,1,万华化学,2023-09-21,600309
sh.600310,1,桂东电力,2023-09-21,600310
sh.600312,1,平高电气,2023-09-21,600312
sh.600313,1,农发种业,2023-09-21,600313
sh.600315,1,上海家化,2023-09-21,600315
sh.600316,1,洪都航空,2023-09-21,600316
sh.600318,1,新力金融,2023-09-21,600318
sh.600319,1,亚星化学,2023-09-21,600319
sh.600320,1,振华重工,2023-09-21,600320
sh.600321,1,正源股份,2023-09-21,600321
sh.600322,1,天房发展,2023-09-21,600322
sh.600323,1,瀚蓝环境,2023-09-21,600323
sh.600325,1,华发股份,2023-09-21,600325
sh.600326,1,西藏天路,2023-09-21,600326
sh.600327,1,大东方,2023-09-21,600327
sh.600328,1,中盐化工,2023-09-21,600328
sh.600329,1,达仁堂,2023-09-21,600329
sh.600330,1,天通股份,2023-09-21,600330
sh.600331,1,宏达股份,2023-09-21,600331
sh.600332,1,白云山,2023-09-21,600332
sh.600333,1,长春燃气,2023-09-21,600333
sh.600335,1,国机汽车,2023-09-21,600335
sh.600336,1,澳柯玛,2023-09-21,600336
sh.600337,1,美克家居,2023-09-21,600337
sh.600338,1,西藏珠峰,2023-09-21,600338
sh.600339,1,中油工程,2023-09-21,600339
sh.600340,1,华夏幸福,2023-09-21,600340
sh.600343,1,航天动力,2023-09-21,600343
sh.600345,1,长江通信,2023-09-21,600345
sh.600346,1,恒力石化,2023-09-21,600346
sh.600348,1,华阳股份,2023-09-21,600348
sh.600350,1,山东高速,2023-09-21,600350
sh.600351,1,亚宝药业,2023-09-21,600351
sh.600352,1,浙江龙盛,2023-09-21,600352
sh.600353,1,旭光电子,2023-09-21,600353
sh.600354,1,敦煌种业,2023-09-21,600354
sh.600355,1,精伦电子,2023-09-21,600355
sh.600356,1,恒丰纸业,2023-09-21,600356
sh.600358,1,国旅联合,2023-09-21,600358
sh.600359,1,新农开发,2023-09-21,600359
sh.600360,1,华微电子,2023-09-21,600360
sh.600361,1,创新新材,2023-09-21,600361
sh.600362,1,江西铜业,2023-09-21,600362
sh.600363,1,联创光电,2023-09-21,600363
sh.600365,1,ST通葡,2023-09-21,600365
sh.600366,1,宁波韵升,2023-09-21,600366
sh.600367,1,红星发展,2023-09-21,600367
sh.600368,1,五洲交通,2023-09-21,600368
sh.600369,1,西南证券,2023-09-21,600369
sh.600370,1,三房巷,2023-09-21,600370
sh.600371,1,万向德农,2023-09-21,600371
sh.600372,1,中航电子,2023-09-21,600372
sh.600373,1,中文传媒,2023-09-21,600373
sh.600375,1,汉马科技,2023-09-21,600375
sh.600376,1,首开股份,2023-09-21,600376
sh.600377,1,宁沪高速,2023-09-21,600377
sh.600378,1,昊华科技,2023-09-21,600378
sh.600379,1,宝光股份,2023-09-21,600379
sh.600380,1,健康元,2023-09-21,600380
sh.600381,1,青海春天,2023-09-21,600381
sh.600382,1,ST广珠,2023-09-21,600382
sh.600383,1,金地集团,2023-09-21,600383
sh.600386,1,北巴传媒,2023-09-21,600386
sh.600387,1,海越能源,2023-09-21,600387
sh.600388,1,ST龙净,2023-09-21,600388
sh.600389,1,江山股份,2023-09-21,600389
sh.600390,1,五矿资本,2023-09-21,600390
sh.600391,1,航发科技,2023-09-21,600391
sh.600392,1,盛和资源,2023-09-21,600392
sh.600395,1,盘江股份,2023-09-21,600395
sh.600396,1,金山股份,2023-09-21,600396
sh.600397,1,安源煤业,2023-09-21,600397
sh.600398,1,海澜之家,2023-09-21,600398
sh.600399,1,抚顺特钢,2023-09-21,600399
sh.600400,1,红豆股份,2023-09-21,600400
sh.600403,1,大有能源,2023-09-21,600403
sh.600405,1,动力源,2023-09-21,600405
sh.600406,1,国电南瑞,2023-09-21,600406
sh.600408,1,安泰集团,2023-09-21,600408
sh.600409,1,三友化工,2023-09-21,600409
sh.600410,1,华胜天成,2023-09-21,600410
sh.600415,1,小商品城,2023-09-21,600415
sh.600416,1,湘电股份,2023-09-21,600416
sh.600418,1,江淮汽车,2023-09-21,600418
sh.600419,1,天润乳业,2023-09-21,600419
sh.600420,1,国药现代,2023-09-21,600420
sh.600421,1,华嵘控股,2023-09-21,600421
sh.600422,1,昆药集团,2023-09-21,600422
sh.600423,1,柳化股份,2023-09-21,600423
sh.600425,1,青松建化,2023-09-21,600425
sh.600426,1,华鲁恒升,2023-09-21,600426
sh.600428,1,中远海特,2023-09-21,600428
sh.600429,1,三元股份,2023-09-21,600429
sh.600433,1,冠豪高新,2023-09-21,600433
sh.600435,1,北方导航,2023-09-21,600435
sh.600436,1,片仔癀,2023-09-21,600436
sh.600438,1,通威股份,2023-09-21,600438
sh.600439,1,瑞贝卡,2023-09-21,600439
sh.600444,1,国机通用,2023-09-21,600444
sh.600446,1,金证股份,2023-09-21,600446
sh.600448,1,华纺股份,2023-09-21,600448
sh.600449,1,宁夏建材,2023-09-21,600449
sh.600452,1,涪陵电力,2023-09-21,600452
sh.600455,1,博通股份,2023-09-21,600455
sh.600456,1,宝钛股份,2023-09-21,600456
sh.600458,1,时代新材,2023-09-21,600458
sh.600459,1,贵研铂业,2023-09-21,600459
sh.600460,1,士兰微,2023-09-21,600460
sh.600461,1,洪城环境,2023-09-21,600461
sh.600462,1,ST九有,2023-09-21,600462
sh.600463,1,空港股份,2023-09-21,600463
sh.600467,1,好当家,2023-09-21,600467
sh.600468,1,百利电气,2023-09-21,600468
sh.600469,1,风神股份,2023-09-21,600469
sh.600470,1,六国化工,2023-09-21,600470
sh.600475,1,华光环能,2023-09-21,600475
sh.600476,1,湘邮科技,2023-09-21,600476
sh.600477,1,杭萧钢构,2023-09-21,600477
sh.600478,1,科力远,2023-09-21,600478
sh.600479,1,千金药业,2023-09-21,600479
sh.600480,1,凌云股份,2023-09-21,600480
sh.600481,1,双良节能,2023-09-21,600481
sh.600482,1,中国动力,2023-09-21,600482
sh.600483,1,福能股份,2023-09-21,600483
sh.600486,1,扬农化工,2023-09-21,600486
sh.600487,1,亨通光电,2023-09-21,600487
sh.600488,1,津药药业,2023-09-21,600488
sh.600489,1,中金黄金,2023-09-21,600489
sh.600490,1,鹏欣资源,2023-09-21,600490
sh.600491,1,龙元建设,2023-09-21,600491
sh.600493,1,凤竹纺织,2023-09-21,600493
sh.600495,1,晋西车轴,2023-09-21,600495
sh.600496,1,精工钢构,2023-09-21,600496
sh.600497,1,驰宏锌锗,2023-09-21,600497
sh.600498,1,烽火通信,2023-09-21,600498
sh.600499,1,科达制造,2023-09-21,600499
sh.600500,1,中化国际,2023-09-21,600500
sh.600501,1,航天晨光,2023-09-21,600501
sh.600502,1,安徽建工,2023-09-21,600502
sh.600503,1,华丽家族,2023-09-21,600503
sh.600505,1,西昌电力,2023-09-21,600505
sh.600506,1,香梨股份,2023-09-21,600506
sh.600507,1,方大特钢,2023-09-21,600507
sh.600508,1,上海能源,2023-09-21,600508
sh.600509,1,天富能源,2023-09-21,600509
sh.600510,1,黑牡丹,2023-09-21,600510
sh.600511,1,国药股份,2023-09-21,600511
sh.600512,1,腾达建设,2023-09-21,600512
sh.600513,1,联环药业,2023-09-21,600513
sh.600515,1,海南机场,2023-09-21,600515
sh.600516,1,方大炭素,2023-09-21,600516
sh.600517,1,国网英大,2023-09-21,600517
sh.600518,1,ST康美,2023-09-21,600518
sh.600519,1,贵州茅台,2023-09-21,600519
sh.600520,1,文一科技,2023-09-21,600520
sh.600521,1,华海药业,2023-09-21,600521
sh.600522,1,中天科技,2023-09-21,600522
sh.600523,1,贵航股份,2023-09-21,600523
sh.600525,1,长园集团,2023-09-21,600525
sh.600526,1,菲达环保,2023-09-21,600526
sh.600527,1,江南高纤,2023-09-21,600527
sh.600528,1,中铁工业,2023-09-21,600528
sh.600529,1,山东药玻,2023-09-21,600529
sh.600530,1,交大昂立,2023-09-21,600530
sh.600531,1,豫光金铅,2023-09-21,600531
sh.600533,1,栖霞建设,2023-09-21,600533
sh.600535,1,天士力,2023-09-21,600535
sh.600536,1,中国软件,2023-09-21,600536
sh.600537,1,亿晶光电,2023-09-21,600537
sh.600538,1,国发股份,2023-09-21,600538
sh.600539,1,狮头股份,2023-09-21,600539
sh.600540,1,新赛股份,2023-09-21,600540
sh.600543,1,莫高股份,2023-09-21,600543
sh.600545,1,卓郎智能,2023-09-21,600545
sh.600546,1,山煤国际,2023-09-21,600546
sh.600547,1,山东黄金,2023-09-21,600547
sh.600548,1,深高速,2023-09-21,600548
sh.600549,1,厦门钨业,2023-09-21,600549
sh.600550,1,保变电气,2023-09-21,600550
sh.600551,1,时代出版,2023-09-21,600551
sh.600552,1,凯盛科技,2023-09-21,600552
sh.600556,1,天下秀,2023-09-21,600556
sh.600557,1,康缘药业,2023-09-21,600557
sh.600558,1,大西洋,2023-09-21,600558
sh.600559,1,老白干酒,2023-09-21,600559
sh.600560,1,金自天正,2023-09-21,600560
sh.600561,1,江西长运,2023-09-21,600561
sh.600562,1,国睿科技,2023-09-21,600562
sh.600563,1,法拉电子,2023-09-21,600563
sh.600565,1,迪马股份,2023-09-21,600565
sh.600566,1,济川药业,2023-09-21,600566
sh.600567,1,山鹰国际,2023-09-21,600567
sh.600568,1,ST中珠,2023-09-21,600568
sh.600569,1,安阳钢铁,2023-09-21,600569
sh.600570,1,恒生电子,2023-09-21,600570
sh.600571,1,信雅达,2023-09-21,600571
sh.600572,1,康恩贝,2023-09-21,600572
sh.600573,1,惠泉啤酒,2023-09-21,600573
sh.600575,1,淮河能源,2023-09-21,600575
sh.600576,1,祥源文旅,2023-09-21,600576
sh.600577,1,精达股份,2023-09-21,600577
sh.600578,1,京能电力,2023-09-21,600578
sh.600579,1,克劳斯,2023-09-21,600579
sh.600580,1,卧龙电驱,2023-09-21,600580
sh.600581,1,八一钢铁,2023-09-21,600581
sh.600582,1,天地科技,2023-09-21,600582
sh.600583,1,海油工程,2023-09-21,600583
sh.600584,1,长电科技,2023-09-21,600584
sh.600585,1,海螺水泥,2023-09-21,600585
sh.600586,1,金晶科技,2023-09-21,600586
sh.600587,1,新华医疗,2023-09-21,600587
sh.600588,1,用友网络,2023-09-21,600588
sh.600589,1,ST榕泰,2023-09-21,600589
sh.600590,1,泰豪科技,2023-09-21,600590
sh.600592,1,龙溪股份,2023-09-21,600592
sh.600593,1,大连圣亚,2023-09-21,600593
sh.600594,1,益佰制药,2023-09-21,600594
sh.600595,1,中孚实业,2023-09-21,600595
sh.600596,1,新安股份,2023-09-21,600596
sh.600597,1,光明乳业,2023-09-21,600597
sh.600598,1,北大荒,2023-09-21,600598
sh.600599,1,ST熊猫,2023-09-21,600599
sh.600600,1,青岛啤酒,2023-09-21,600600
sh.600601,1,*ST方科,2023-09-21,600601
sh.600602,1,云赛智联,2023-09-21,600602
sh.600603,1,广汇物流,2023-09-21,600603
sh.600604,1,市北高新,2023-09-21,600604
sh.600605,1,汇通能源,2023-09-21,600605
sh.600606,1,绿地控股,2023-09-21,600606
sh.600608,1,ST沪科,2023-09-21,600608
sh.600609,1,金杯汽车,2023-09-21,600609
sh.600610,1,中毅达,2023-09-21,600610
sh.600611,1,大众交通,2023-09-21,600611
sh.600612,1,老凤祥,2023-09-21,600612
sh.600613,1,神奇制药,2023-09-21,600613
sh.600615,1,丰华股份,2023-09-21,600615
sh.600616,1,金枫酒业,2023-09-21,600616
sh.600617,1,国新能源,2023-09-21,600617
sh.600618,1,氯碱化工,2023-09-21,600618
sh.600619,1,海立股份,2023-09-21,600619
sh.600620,1,天宸股份,2023-09-21,600620
sh.600621,1,华鑫股份,2023-09-21,600621
sh.600622,1,光大嘉宝,2023-09-21,600622
sh.600623,1,华谊集团,2023-09-21,600623
sh.600624,1,复旦复华,2023-09-21,600624
sh.600626,1,申达股份,2023-09-21,600626
sh.600628,1,新世界,2023-09-21,600628
sh.600629,1,华建集团,2023-09-21,600629
sh.600630,1,龙头股份,2023-09-21,600630
sh.600633,1,浙数文化,2023-09-21,600633
sh.600635,1,大众公用,2023-09-21,600635
sh.600636,1,国新文化,2023-09-21,600636
sh.600637,1,东方明珠,2023-09-21,600637
sh.600638,1,新黄浦,2023-09-21,600638
sh.600639,1,浦东金桥,2023-09-21,600639
sh.600640,1,国脉文化,2023-09-21,600640
sh.600641,1,万业企业,2023-09-21,600641
sh.600642,1,申能股份,2023-09-21,600642
sh.600643,1,爱建集团,2023-09-21,600643
sh.600644,1,乐山电力,2023-09-21,600644
sh.600645,1,中源协和,2023-09-21,600645
sh.600647,1,同达创业,2023-09-21,600647
sh.600648,1,外高桥,2023-09-21,600648
sh.600649,1,城投控股,2023-09-21,600649
sh.600650,1,锦江在线,2023-09-21,600650
sh.600651,1,飞乐音响,2023-09-21,600651
sh.600653,1,申华控股,2023-09-21,600653
sh.600654,1,*ST中安,2023-09-21,600654
sh.600655,1,豫园股份,2023-09-21,600655
sh.600657,1,信达地产,2023-09-21,600657
sh.600658,1,电子城,2023-09-21,600658
sh.600660,1,福耀玻璃,2023-09-21,600660
sh.600661,1,昂立教育,2023-09-21,600661
sh.600662,1,外服控股,2023-09-21,600662
sh.600663,1,陆家嘴,2023-09-21,600663
sh.600664,1,哈药股份,2023-09-21,600664
sh.600665,1,天地源,2023-09-21,600665
sh.600666,1,*ST瑞德,2023-09-21,600666
sh.600667,1,太极实业,2023-09-21,600667
sh.600668,1,尖峰集团,2023-09-21,600668
sh.600671,1,ST目药,2023-09-21,600671
sh.600673,1,东阳光,2023-09-21,600673
sh.600674,1,川投能源,2023-09-21,600674
sh.600675,1,中华企业,2023-09-21,600675
sh.600676,1,交运股份,2023-09-21,600676
sh.600678,1,四川金顶,2023-09-21,600678
sh.600679,1,上海凤凰,2023-09-21,600679
sh.600681,1,百川能源,2023-09-21,600681
sh.600682,1,南京新百,2023-09-21,600682
sh.600683,1,京投发展,2023-09-21,600683
sh.600684,1,珠江股份,2023-09-21,600684
sh.600685,1,中船防务,2023-09-21,600685
sh.600686,1,金龙汽车,2023-09-21,600686
sh.600688,1,上海石化,2023-09-21,600688
sh.600689,1,上海三毛,2023-09-21,600689
sh.600690,1,海尔智家,2023-09-21,600690
sh.600691,1,阳煤化工,2023-09-21,600691
sh.600692,1,亚通股份,2023-09-21,600692
sh.600693,1,东百集团,2023-09-21,600693
sh.600694,1,大商股份,2023-09-21,600694
sh.600696,1,岩石股份,2023-09-21,600696
sh.600697,1,欧亚集团,2023-09-21,600697
sh.600698,1,湖南天雁,2023-09-21,600698
sh.600699,1,均胜电子,2023-09-21,600699
sh.600702,1,舍得酒业,2023-09-21,600702
sh.600703,1,三安光电,2023-09-21,600703
sh.600704,1,物产中大,2023-09-21,600704
sh.600705,1,中航产融,2023-09-21,600705
sh.600706,1,曲江文旅,2023-09-21,600706
sh.600707,1,彩虹股份,2023-09-21,600707
sh.600708,1,光明地产,2023-09-21,600708
sh.600710,1,苏美达,2023-09-21,600710
sh.600711,1,盛屯矿业,2023-09-21,600711
sh.600712,1,南宁百货,2023-09-21,600712
sh.600713,1,南京医药,2023-09-21,600713
sh.600714,1,金瑞矿业,2023-09-21,600714
sh.600715,1,文投控股,2023-09-21,600715
sh.600716,1,凤凰股份,2023-09-21,600716
sh.600717,1,天津港,2023-09-21,600717
sh.600718,1,东软集团,2023-09-21,600718
sh.600719,1,ST热电,2023-09-21,600719
sh.600720,1,祁连山,2023-09-21,600720
sh.600721,1,百花医药,2023-09-21,600721
sh.600722,1,金牛化工,2023-09-21,600722
sh.600724,1,宁波富达,2023-09-21,600724
sh.600725,1,云维股份,2023-09-21,600725
sh.600726,1,*ST华源,2023-09-21,600726
sh.600727,1,鲁北化工,2023-09-21,600727
sh.600728,1,佳都科技,2023-09-21,600728
sh.600729,1,重庆百货,2023-09-21,600729
sh.600730,1,中国高科,2023-09-21,600730
sh.600731,1,湖南海利,2023-09-21,600731
sh.600732,1,爱旭股份,2023-09-21,600732
sh.600733,1,北汽蓝谷,2023-09-21,600733
sh.600734,1,ST实达,2023-09-21,600734
sh.600735,1,新华锦,2023-09-21,600735
sh.600736,1,苏州高新,2023-09-21,600736
sh.600737,1,中粮糖业,2023-09-21,600737
sh.600738,1,丽尚国潮,2023-09-21,600738
sh.600739,1,辽宁成大,2023-09-21,600739
sh.600740,1,山西焦化,2023-09-21,600740
sh.600741,1,华域汽车,2023-09-21,600741
sh.600742,1,一汽富维,2023-09-21,600742
sh.600743,1,华远地产,2023-09-21,600743
sh.600744,1,华银电力,2023-09-21,600744
sh.600745,1,闻泰科技,2023-09-21,600745
sh.600746,1,江苏索普,2023-09-21,600746
sh.600748,1,上实发展,2023-09-21,600748
sh.600749,1,西藏旅游,2023-09-21,600749
sh.600750,1,江中药业,2023-09-21,600750
sh.600751,1,海航科技,2023-09-21,600751
sh.600753,1,东方银星,2023-09-21,600753
sh.600754,1,锦江酒店,2023-09-21,600754
sh.600755,1,厦门国贸,2023-09-21,600755
sh.600756,1,浪潮软件,2023-09-21,600756
sh.600757,1,长江传媒,2023-09-21,600757
sh.600758,1,辽宁能源,2023-09-21,600758
sh.600759,1,ST洲际,2023-09-21,600759
sh.600760,1,中航沈飞,2023-09-21,600760
sh.600761,1,安徽合力,2023-09-21,600761
sh.600763,1,通策医疗,2023-09-21,600763
sh.600764,1,中国海防,2023-09-21,600764
sh.600765,1,中航重机,2023-09-21,600765
sh.600766,1,园城黄金,2023-09-21,600766
sh.600768,1,宁波富邦,2023-09-21,600768
sh.600769,1,祥龙电业,2023-09-21,600769
sh.600770,1,综艺股份,2023-09-21,600770
sh.600771,1,广誉远,2023-09-21,600771
sh.600773,1,西藏城投,2023-09-21,600773
